HPO_ID,Total_Count
HP:0001660,29
HP:0011888,10
HP:0012716,10
HP:0003851,20
HP:0008726,10
HP:0011026,30
HP:0000142,95
HP:0100781,15
HP:0002836,10
HP:0009445,10
HP:0009122,10
HP:0002454,10
HP:0002453,20
HP:0004003,10
HP:0004002,20
HP:0011788,10
HP:0032209,5
HP:0031508,20
HP:0003081,10
HP:0012598,25
HP:0004369,10
HP:0004352,25
HP:0010932,35
HP:0004353,10
HP:0100104,10
HP:0100048,25
HP:0010166,90
HP:0005152,10
HP:0011832,10
HP:0011850,10
HP:0000197,30
HP:0012339,10
HP:0007950,10
HP:0000700,10
HP:0011190,10
HP:0010841,25
HP:0012298,10
HP:0009833,65
HP:0004059,10
HP:0006433,20
HP:0003879,10
HP:0012739,10
HP:0002244,135
HP:0100159,10
HP:0100057,25
HP:0010164,90
HP:0010010,15
HP:0009444,10
HP:0009772,49
HP:0004286,54
HP:0004281,69
HP:0004054,89
HP:0001069,10
HP:0006976,10
HP:0100018,25
HP:0009160,10
HP:0100528,10
HP:0100527,15
HP:0008083,10
HP:0003795,18
HP:0009347,10
HP:0003992,10
HP:0100635,10
HP:0002864,30
HP:0002668,40
HP:0100634,69
HP:0002680,10
HP:0200114,10
HP:0006517,10
HP:0032973,5
HP:0007656,10
HP:0008038,20
HP:0011482,29
HP:0004132,10
HP:0009847,10
HP:0007670,15
HP:0000623,10
HP:0100534,10
HP:0012768,10
HP:0002643,20
HP:0011213,10
HP:0010852,30
HP:0003159,10
HP:0002611,15
HP:0011453,10
HP:0000987,35
HP:0010779,10
HP:0040163,30
HP:0000728,10
HP:0012760,15
HP:0025732,10
HP:0012433,20
HP:0003739,15
HP:0007534,10
HP:0010121,20
HP:0003454,10
HP:0004258,10
HP:0012814,10
HP:0003187,20
HP:0010311,30
HP:0006753,20
HP:0011943,10
HP:0000675,10
HP:0011081,15
HP:0001572,20
HP:0005193,10
HP:0007450,10
HP:0011680,10
HP:0003574,10
HP:0002640,15
HP:0200025,10
HP:0001555,10
HP:3000016,10
HP:0040174,15
HP:0040173,20
HP:0005145,10
HP:0006704,65
HP:0001613,10
HP:0010801,10
HP:0012089,10
HP:0004238,10
HP:0001495,15
HP:0100255,15
HP:0011527,10
HP:0011526,30
HP:0011511,10
HP:0030498,10
HP:0004589,10
HP:0010878,10
HP:0004387,10
HP:0008258,10
HP:0010023,10
HP:0009194,15
HP:0011492,15
HP:0012285,20
HP:0012081,10
HP:0000930,10
HP:0011633,10
HP:0011628,45
HP:0010760,24
HP:0005093,10
HP:0010577,20
HP:0004804,10
HP:0006266,10
HP:0009990,10
HP:0007451,10
HP:0000542,10
HP:0100496,15
HP:0011583,10
HP:0001683,35
HP:0012283,10
HP:0010590,24
HP:0006499,44
HP:0001051,15
HP:0008855,10
HP:0011018,15
HP:0012070,10
HP:0008155,30
HP:0003541,35
HP:0010047,10
HP:0010045,20
HP:0006565,10
HP:3000008,10
HP:0011538,10
HP:0011136,10
HP:0011135,30
HP:0000971,40
HP:0003965,10
HP:0012151,10
HP:0012434,10
HP:0007633,10
HP:0004463,10
HP:0006958,20
HP:0007810,10
HP:0010925,10
HP:0100337,10
HP:0100338,20
HP:0100855,10
HP:0009784,18
HP:0007301,10
HP:0002186,25
HP:0004954,10
HP:0012526,10
HP:0012528,15
HP:0012483,30
HP:0011883,49
HP:0200003,10
HP:0001262,10
HP:0011379,10
HP:0011376,50
HP:0003761,10
HP:0007418,15
HP:0001322,10
HP:0004923,10
HP:0010893,30
HP:0009490,25
HP:0012573,10
HP:0012540,10
HP:0200040,15
HP:0025245,10
HP:0011352,10
HP:0010863,25
HP:0012566,10
HP:0010588,40
HP:0004296,25
HP:0011150,10
HP:0010550,10
HP:0011236,10
HP:0009738,100
HP:0012037,10
HP:0008909,10
HP:0002056,20
HP:0002654,10
HP:0010000,10
HP:0009998,20
HP:0009546,10
HP:0002890,30
HP:0009486,15
HP:0009485,20
HP:0009324,10
HP:0009334,65
HP:0011557,20
HP:0010154,10
HP:0010118,25
HP:0010620,10
HP:0011162,10
HP:0009393,10
HP:0010483,10
HP:0010959,10
HP:0007097,10
HP:0007617,10
HP:0000466,10
HP:0005986,20
HP:0025669,15
HP:0100387,10
HP:0010745,18
HP:0001340,10
HP:0007503,10
HP:0002755,10
HP:0010717,10
HP:0010112,25
HP:0100425,10
HP:0010195,30
HP:0010174,105
HP:0006009,118
HP:0005622,129
HP:0002263,10
HP:0011975,10
HP:0012354,10
HP:0012352,20
HP:0000988,20
HP:0000621,10
HP:0012771,10
HP:0012769,20
HP:0010610,10
HP:0008742,10
HP:0008775,40
HP:0000022,70
HP:0100382,10
HP:0100363,20
HP:0010337,45
HP:0010321,65
HP:0012509,10
HP:0009992,10
HP:0009986,25
HP:0009985,50
HP:0012104,10
HP:0011145,10
HP:0004980,10
HP:0005114,10
HP:0100177,10
HP:0100074,25
HP:0010170,90
HP:0005162,40
HP:0011757,10
HP:0001146,10
HP:0007459,10
HP:0100044,25
HP:0010162,90
HP:0011488,39
HP:0100378,10
HP:0004502,10
HP:0000453,18
HP:0002703,30
HP:0012193,10
HP:0012190,25
HP:0012539,35
HP:0100456,10
HP:0010375,25
HP:0011092,10
HP:0003957,10
HP:0010530,10
HP:0100908,10
HP:0100917,35
HP:0100225,10
HP:0100078,24
HP:0010163,86
HP:0007526,10
HP:0100758,10
HP:0012478,10
HP:0010754,20
HP:0011106,10
HP:0100140,10
HP:0100060,25
HP:0200083,10
HP:0010813,10
HP:0007576,10
HP:0034761,24
HP:0001067,49
HP:0011700,10
HP:0009415,10
HP:0100503,10
HP:0100452,10
HP:0010363,25
HP:0100744,10
HP:0005173,10
HP:0009053,20
HP:0011241,10
HP:0011244,25
HP:0100579,10
HP:0008497,10
HP:0012187,10
HP:0034606,5
HP:0010472,15
HP:0002203,10
HP:0006379,10
HP:0001062,10
HP:0006170,10
HP:0100210,10
HP:0100085,25
HP:0009193,35
HP:0003173,25
HP:0009104,35
HP:0100169,10
HP:0100066,25
HP:0003787,10
HP:0003789,15
HP:0011884,10
HP:0100072,25
HP:0010168,90
HP:0008988,15
HP:0001445,20
HP:0009958,10
HP:0100238,10
HP:0006539,10
HP:0010137,10
HP:0010123,18
HP:0008675,10
HP:0000147,15
HP:0011555,10
HP:0003450,15
HP:0012670,10
HP:0009254,10
HP:0010901,20
HP:0012196,10
HP:0100918,10
HP:0010869,10
HP:0010867,20
HP:0005232,10
HP:0002512,10
HP:0006174,10
HP:0002951,10
HP:0002965,10
HP:0010223,10
HP:0010900,15
HP:0011131,10
HP:0008303,10
HP:0011441,15
HP:0002281,10
HP:0006118,10
HP:0007929,10
HP:0007105,10
HP:0005527,10
HP:0005559,15
HP:0002900,15
HP:0011042,24
HP:0003418,20
HP:0002287,10
HP:0012496,10
HP:0004347,20
HP:0005550,10
HP:0005558,20
HP:0100219,10
HP:0100083,25
HP:0007808,10
HP:0010003,10
HP:0009999,20
HP:0001809,10
HP:0006224,10
HP:0009884,15
HP:0012897,10
HP:0012896,20
HP:0430106,15
HP:0005878,10
HP:0011438,10
HP:0031437,5
HP:0002686,115
HP:0032443,110
HP:0100316,10
HP:0003114,10
HP:0012772,20
HP:0100376,10
HP:0011585,10
HP:0008786,10
HP:0003796,20
HP:0003327,10
HP:0001142,20
HP:0011073,20
HP:0012442,10
HP:0012396,20
HP:0012439,30
HP:0001080,105
HP:0003981,10
HP:0003558,10
HP:0003201,35
HP:0001655,10
HP:0009952,10
HP:0009949,20
HP:0007616,10
HP:0001052,25
HP:0005632,10
HP:0012902,10
HP:0012075,20
HP:0011211,10
HP:0010709,10
HP:0004929,10
HP:0005557,10
HP:0005304,10
HP:0000893,10
HP:0011689,29
HP:0011688,54
HP:0002416,10
HP:3000011,10
HP:0009989,10
HP:0004859,10
HP:0007516,10
HP:0001582,25
HP:0002789,15
HP:0000287,10
HP:0006163,10
HP:0000067,10
HP:0011358,25
HP:0001971,10
HP:0025409,5
HP:0001997,10
HP:0012404,20
HP:0004051,10
HP:0010660,40
HP:0011998,10
HP:0012686,10
HP:0012684,20
HP:0007505,10
HP:0007778,10
HP:0030666,5
HP:0005323,10
HP:0009972,50
HP:0004927,15
HP:0006574,10
HP:0006707,35
HP:0009260,10
HP:0011730,25
HP:0001812,10
HP:0001795,20
HP:0011085,10
HP:0006285,20
HP:0100077,25
HP:0007188,10
HP:0001349,15
HP:0004611,10
HP:0006180,10
HP:0008954,10
HP:0012875,30
HP:0008997,10
HP:0007351,10
HP:0100495,10
HP:0100494,15
HP:0006145,10
HP:0006042,15
HP:0010386,10
HP:0004529,10
HP:0002232,15
HP:0003215,49
HP:0010158,10
HP:0100699,15
HP:0100306,10
HP:0010857,15
HP:0011200,20
HP:0011118,10
HP:0011113,20
HP:0011111,45
HP:0009399,10
HP:0004594,10
HP:0000743,10
HP:0005477,10
HP:0002694,15
HP:0010120,20
HP:0100646,10
HP:0011296,10
HP:0011196,35
HP:0010494,10
HP:0003324,10
HP:0010376,10
HP:0010178,105
HP:0005686,110
HP:0010658,115
HP:0011449,10
HP:0007511,10
HP:0001070,20
HP:0004759,10
HP:0009437,15
HP:0200111,10
HP:0005307,10
HP:0011312,10
HP:0012892,10
HP:0004048,10
HP:0200123,20
HP:0009839,10
HP:0005894,10
HP:0005917,20
HP:0001548,10
HP:0009468,10
HP:0011692,10
HP:0003606,10
HP:0000696,20
HP:0004823,10
HP:0012784,10
HP:0004791,10
HP:0009954,10
HP:0009947,20
HP:0007406,10
HP:0010354,25
HP:0003145,10
HP:0006962,10
HP:0006590,10
HP:0012504,20
HP:0009085,15
HP:0006477,55
HP:0000284,10
HP:0002626,10
HP:0100916,35
HP:0005999,10
HP:0004889,10
HP:0012448,10
HP:0012447,20
HP:0006548,10
HP:0009337,10
HP:0009332,65
HP:0100582,10
HP:0000433,20
HP:0008249,20
HP:0011565,10
HP:0011404,10
HP:0009535,25
HP:0003411,10
HP:0009397,10
HP:0006400,10
HP:0004396,10
HP:0000538,10
HP:0100776,10
HP:0002788,15
HP:0001739,35
HP:0007543,10
HP:0012834,10
HP:0012831,30
HP:0012830,60
HP:0010250,10
HP:0010232,25
HP:0003841,40
HP:0100276,15
HP:0011067,10
HP:0011069,15
HP:0007440,20
HP:0009960,25
HP:0009959,50
HP:0010067,15
HP:0010054,55
HP:0008396,10
HP:0010028,10
HP:0010009,30
HP:0012677,10
HP:0000905,10
HP:0012563,10
HP:0010519,10
HP:0008723,10
HP:0005353,10
HP:0034318,5
HP:0034317,5
HP:0003235,10
HP:0100808,10
HP:0012349,20
HP:0011472,15
HP:0025129,10
HP:0008509,10
HP:0012322,10
HP:0006608,10
HP:0100091,10
HP:0000799,10
HP:0005716,10
HP:0010197,30
HP:0012065,10
HP:0012062,30
HP:0200151,10
HP:0010770,10
HP:0100436,10
HP:0010385,20
HP:0010175,105
HP:0009329,10
HP:0005720,10
HP:0010327,20
HP:0005281,10
HP:0010511,10
HP:0009577,10
HP:0004881,10
HP:0005143,10
HP:0011660,20
HP:0011112,25
HP:0011962,10
HP:0000027,25
HP:0008669,35
HP:0007561,10
HP:0001618,15
HP:0006916,10
HP:0003205,15
HP:0003204,30
HP:0002101,15
HP:0004614,10
HP:0011128,10
HP:0011388,10
HP:0006150,10
HP:0100426,10
HP:0100608,10
HP:0009886,10
HP:0003328,30
HP:0008953,10
HP:0011957,30
HP:0008158,10
HP:0006453,10
HP:0008358,10
HP:0010907,20
HP:0010902,47
HP:0100041,10
HP:0006682,20
HP:0003440,10
HP:0012093,30
HP:0100474,10
HP:0010377,19
HP:0011041,20
HP:0002245,10
HP:0001549,30
HP:0008273,10
HP:0100336,10
HP:0100335,20
HP:0011542,10
HP:0011541,15
HP:0011534,40
HP:0001027,10
HP:0011334,15
HP:0000134,10
HP:0100342,10
HP:0010332,20
HP:0010320,65
HP:0003423,10
HP:0100389,10
HP:0100366,25
HP:0010331,45
HP:0011313,10
HP:0007458,20
HP:0011445,10
HP:0000941,10
HP:3000005,10
HP:0410011,20
HP:0045037,20
HP:0012394,10
HP:0012393,26
HP:0010761,10
HP:0008265,10
HP:0012609,10
HP:0012607,25
HP:0007065,10
HP:0009596,10
HP:0010774,15
HP:0005756,10
HP:0004986,10
HP:0012493,10
HP:0012492,25
HP:0004780,10
HP:0011336,10
HP:0006378,10
HP:0011969,10
HP:0000837,20
HP:0000872,10
HP:0004066,10
HP:0004991,10
HP:0004451,10
HP:0000383,45
HP:0100124,10
HP:0100046,25
HP:0010145,10
HP:0011308,10
HP:0012789,10
HP:0010458,10
HP:0008288,10
HP:0002154,15
HP:0009966,10
HP:0200058,15
HP:0030448,35
HP:0100242,50
HP:0005450,10
HP:0005464,20
HP:0100641,30
HP:0100631,40
HP:0001748,10
HP:0009799,20
HP:0008935,10
HP:0010394,10
HP:0000710,10
HP:5200065,5
HP:4000079,5
HP:0006583,10
HP:0007623,10
HP:0003297,10
HP:0033096,10
HP:0033100,64
HP:0010618,10
HP:0004699,10
HP:0008962,10
HP:0100370,10
HP:0005817,10
HP:0001830,15
HP:0011191,10
HP:0012232,10
HP:0007933,10
HP:0005592,10
HP:0008454,15
HP:0003529,10
HP:0000207,10
HP:0100071,25
HP:0002378,10
HP:0002744,10
HP:0002296,10
HP:0007545,10
HP:0012291,10
HP:0012249,20
HP:0011676,10
HP:0007657,10
HP:0003717,15
HP:0012665,10
HP:0012664,25
HP:0025169,20
HP:0100244,10
HP:0009310,10
HP:0011731,20
HP:0012111,30
HP:0100395,10
HP:0005890,10
HP:0003799,10
HP:0011577,10
HP:0009940,10
HP:0002219,10
HP:0002710,10
HP:0100267,20
HP:0006677,10
HP:0025074,5
HP:0000052,10
HP:0000068,15
HP:0100249,10
HP:0012848,10
HP:0012209,10
HP:0012324,20
HP:0006169,10
HP:0006135,15
HP:0003913,20
HP:0003850,35
HP:0100946,10
HP:0000915,10
HP:0003609,10
HP:0003651,25
HP:0006515,15
HP:0006530,45
HP:0004183,10
HP:0012143,20
HP:0012251,10
HP:0011654,10
HP:0001719,50
HP:0000853,40
HP:0100730,10
HP:0001216,25
HP:0006257,55
HP:0008706,10
HP:0010561,10
HP:0011045,10
HP:0006293,20
HP:0006289,40
HP:0011161,10
HP:0011157,35
HP:0033348,55
HP:0032679,90
HP:0002195,10
HP:0005733,10
HP:0012405,10
HP:0002865,10
HP:0010955,20
HP:0001440,39
HP:0008232,10
HP:0009664,10
HP:0006213,10
HP:0003955,10
HP:0006370,10
HP:0010600,15
HP:0004037,40
HP:0008008,10
HP:0011601,10
HP:0011600,20
HP:0007910,10
HP:0011221,10
HP:0008225,10
HP:0012680,10
HP:0009703,10
HP:0002299,15
HP:0100583,10
HP:0009106,10
HP:0002837,15
HP:0002783,25
HP:0100867,10
HP:0002246,30
HP:0003458,10
HP:0010576,35
HP:0030724,30
HP:0000446,10
HP:0000802,10
HP:0007800,10
HP:0008839,10
HP:0009103,15
HP:0011882,10
HP:0011878,30
HP:0007034,10
HP:0004401,10
HP:0010676,15
HP:0002595,25
HP:0002579,45
HP:0030895,40
HP:0003472,10
HP:0002901,20
HP:0007447,10
HP:0012344,10
HP:0007948,10
HP:0010924,15
HP:0100019,25
HP:0003917,10
HP:0012432,10
HP:0007942,10
HP:0007859,10
HP:0000666,35
HP:0009180,10
HP:0005437,10
HP:0011789,20
HP:0004280,15
HP:0200028,10
HP:3000026,10
HP:0005856,10
HP:0003826,10
HP:0034241,10
HP:0003932,10
HP:0003926,45
HP:0009808,80
HP:0005584,30
HP:0006509,10
HP:0005256,10
HP:0011899,10
HP:0011967,10
HP:0010836,20
HP:0011030,55
HP:0012510,10
HP:0002921,35
HP:0007824,10
HP:0010138,10
HP:0010113,20
HP:0000796,35
HP:0011075,10
HP:0002048,10
HP:0007387,10
HP:0011890,25
HP:0002651,10
HP:0100344,10
HP:0010326,25
HP:0001986,15
HP:0001944,20
HP:0009192,20
HP:0002582,10
HP:0005263,25
HP:0012840,10
HP:0012836,30
HP:0009491,25
HP:0003954,10
HP:0004902,10
HP:0003976,10
HP:0005531,10
HP:0002488,59
HP:0004822,10
HP:0009788,10
HP:0009787,15
HP:0009786,20
HP:0007873,10
HP:0008048,20
HP:0006729,10
HP:0100568,15
HP:0100412,10
HP:0100403,20
HP:0010202,40
HP:3000060,10
HP:0012009,10
HP:0011197,39
HP:0011033,15
HP:0011827,10
HP:0002589,10
HP:0006691,10
HP:0009565,10
HP:0011062,20
HP:0007316,10
HP:0006504,10
HP:3000034,10
HP:0010585,15
HP:0007537,10
HP:0004382,15
HP:0010808,10
HP:0011647,10
HP:0012305,25
HP:0001680,35
HP:0011394,10
HP:0011392,20
HP:0011391,33
HP:0012487,10
HP:0007291,15
HP:0001880,10
HP:0012538,10
HP:0001984,15
HP:0012537,20
HP:0012822,10
HP:0001604,20
HP:0001605,35
HP:0100069,25
HP:0005602,10
HP:0005956,10
HP:0020110,20
HP:0011320,20
HP:0004443,30
HP:0010269,10
HP:0010229,25
HP:0012155,10
HP:0011645,10
HP:0004970,15
HP:0009641,20
HP:0009617,80
HP:0006156,10
HP:0100524,10
HP:0012543,10
HP:0005923,15
HP:0007715,10
HP:0011372,10
HP:0008774,15
HP:0008771,20
HP:0000746,10
HP:0025779,10
HP:0003057,10
HP:0009827,15
HP:0011424,10
HP:0008277,15
HP:0012562,10
HP:0004403,10
HP:0002032,15
HP:0010839,10
HP:0045036,5
HP:0025640,5
HP:0007599,10
HP:0012653,10
HP:0012683,10
HP:0008803,10
HP:0003337,10
HP:0012200,20
HP:0005306,10
HP:0004603,10
HP:0011770,10
HP:0009173,10
HP:0004214,25
HP:0004095,50
HP:0100027,10
HP:0012457,10
HP:0007361,25
HP:0012645,10
HP:0006659,10
HP:0004025,10
HP:0004015,25
HP:0012731,10
HP:0001460,35
HP:0000911,10
HP:0011912,25
HP:0005349,10
HP:0008093,10
HP:0010294,10
HP:0007413,10
HP:0008390,10
HP:0001806,15
HP:0025756,14
HP:0004717,10
HP:0004712,15
HP:0007455,10
HP:0100454,10
HP:0010387,25
HP:0002196,20
HP:0000215,10
HP:0009795,10
HP:0009794,25
HP:0009246,10
HP:0009238,15
HP:0006262,35
HP:0006830,10
HP:0001717,10
HP:0000417,10
HP:0012136,10
HP:0005199,10
HP:0005365,10
HP:0010976,15
HP:0011260,10
HP:0009902,20
HP:0003935,10
HP:0003861,15
HP:0011945,10
HP:0011212,10
HP:0005508,10
HP:0003496,20
HP:0100347,10
HP:0010344,20
HP:0010322,65
HP:0009120,30
HP:0007098,10
HP:0100245,10
HP:0009769,30
HP:0002152,10
HP:0001094,10
HP:0012122,15
HP:0000554,40
HP:0008921,10
HP:0012702,10
HP:0002202,30
HP:0002254,10
HP:0000640,14
HP:0006892,10
HP:0011047,10
HP:0006355,20
HP:0008005,10
HP:0004336,10
HP:0030173,10
HP:0012585,20
HP:0002141,10
HP:0011548,10
HP:0012419,10
HP:0500165,10
HP:0004259,15
HP:0100759,10
HP:0001211,25
HP:0008208,10
HP:0003240,10
HP:0032459,5
HP:0012051,10
HP:0001283,10
HP:0003916,10
HP:0003852,15
HP:0001961,20
HP:0008467,10
HP:0009344,10
HP:0006144,10
HP:0010241,15
HP:0006803,10
HP:0002367,15
HP:0000738,35
HP:0009325,10
HP:0004911,10
HP:0001942,40
HP:0005877,10
HP:0008663,10
HP:0006184,10
HP:0010488,20
HP:0001099,10
HP:0000776,15
HP:0000775,40
HP:0008222,10
HP:0008672,10
HP:0004724,20
HP:0011834,10
HP:0004854,10
HP:0001015,25
HP:0200067,10
HP:0012869,10
HP:0012865,20
HP:0012864,40
HP:0012863,45
HP:0012862,50
HP:0012674,10
HP:0003250,20
HP:0100605,15
HP:0004013,10
HP:0004012,15
HP:0007608,10
HP:0100694,10
HP:0100283,10
HP:0010997,10
HP:0040012,15
HP:0003220,30
HP:0007446,10
HP:0100681,10
HP:0006463,10
HP:0006767,20
HP:0002893,55
HP:0011750,70
HP:0011723,15
HP:0009561,10
HP:0004446,10
HP:0003150,10
HP:0011043,20
HP:0100769,10
HP:0010845,40
HP:0011203,60
HP:0010157,10
HP:0100914,10
HP:0007911,10
HP:0011227,10
HP:0032436,5
HP:0006598,10
HP:0012306,35
HP:0002605,20
HP:0008275,10
HP:0001820,10
HP:0009138,10
HP:0008417,35
HP:0008515,45
HP:0009077,10
HP:0030237,10
HP:0003463,10
HP:0011813,20
HP:0004959,20
HP:0007504,10
HP:0007488,15
HP:0004900,10
HP:0003931,10
HP:0008194,10
HP:0008261,20
HP:0002894,40
HP:0004419,10
HP:0004418,20
HP:0000709,10
HP:5200430,20
HP:0010747,10
HP:0005329,10
HP:0003131,10
HP:0033095,10
HP:0100623,15
HP:0100936,10
HP:0100927,25
HP:0011671,10
HP:0025576,5
HP:0005345,50
HP:0008993,10
HP:0009126,30
HP:0002229,10
HP:0007107,10
HP:0010070,10
HP:0004926,10
HP:0008447,10
HP:0012882,10
HP:0012881,20
HP:0000524,10
HP:0008054,25
HP:0010984,10
HP:0004046,10
HP:0003855,15
HP:0005054,20
HP:0012514,11
HP:0009763,21
HP:0009614,10
HP:0009613,20
HP:0009618,70
HP:0005435,10
HP:0001289,10
HP:0007913,10
HP:0012658,30
HP:0012657,35
HP:0011846,10
HP:0200143,10
HP:0012132,15
HP:0012131,30
HP:0003991,10
HP:0003967,15
HP:0005386,15
HP:0009748,10
HP:0009441,10
HP:0100115,10
HP:0012623,10
HP:0000807,10
HP:0008991,10
HP:0003710,15
HP:0006308,10
HP:0006152,30
HP:0001024,10
HP:0010781,20
HP:0010384,10
HP:0002863,25
HP:0011058,10
HP:0000704,25
HP:0008057,10
HP:0003998,10
HP:0100152,10
HP:0100061,25
HP:0005834,10
HP:0010540,10
HP:0002054,10
HP:0008444,10
HP:0008422,35
HP:0100470,10
HP:0010365,20
HP:0008115,10
HP:0100774,10
HP:0005768,10
HP:0008244,10
HP:0005210,10
HP:0100811,20
HP:0011165,10
HP:0011505,10
HP:0040049,5
HP:0100186,10
HP:0001345,10
HP:0006932,10
HP:0100488,10
HP:0004358,15
HP:0002267,10
HP:0011782,10
HP:0006552,10
HP:0009162,10
HP:0009161,15
HP:0004484,10
HP:0000267,15
HP:0012391,10
HP:3000059,10
HP:0010657,10
HP:0004828,10
HP:0012130,20
HP:0002349,10
HP:0009964,10
HP:0011427,10
HP:0011425,54
HP:0034058,49
HP:0000751,10
HP:0009498,25
HP:0010949,10
HP:0025657,5
HP:0010881,35
HP:0100958,10
HP:0100409,10
HP:0100400,20
HP:0010391,39
HP:0007686,40
HP:0001106,10
HP:0000511,10
HP:0000605,20
HP:0012168,10
HP:0003678,10
HP:0006891,10
HP:0007628,10
HP:0005790,20
HP:0003778,25
HP:0100651,10
HP:0100414,10
HP:0100405,20
HP:0008720,10
HP:0100700,15
HP:0004028,10
HP:0004027,28
HP:0010457,10
HP:0005548,10
HP:0009302,10
HP:0009282,45
HP:0004060,10
HP:0006140,10
HP:0007115,10
HP:0007330,20
HP:0012076,10
HP:0011996,10
HP:0031899,10
HP:0009727,10
HP:0011141,25
HP:0007510,10
HP:0008127,10
HP:0008364,25
HP:0009529,10
HP:0009493,24
HP:0001587,10
HP:0011763,10
HP:0012642,10
HP:0009805,10
HP:0011254,10
HP:0011510,15
HP:0006606,10
HP:0000919,45
HP:0004904,10
HP:0005415,15
HP:0009449,10
HP:0007096,10
HP:0011000,20
HP:0100751,20
HP:0005512,10
HP:0100125,10
HP:0005961,10
HP:0010909,15
HP:0008517,30
HP:0009338,10
HP:0007443,10
HP:0006596,10
HP:0001085,10
HP:0010800,10
HP:0009970,10
HP:0009961,25
HP:0004110,10
HP:0009785,10
HP:0003939,10
HP:0003938,15
HP:0100200,10
HP:0100075,25
HP:0009582,10
HP:0008247,10
HP:0006441,10
HP:0009127,15
HP:0011466,25
HP:0002588,10
HP:0010360,10
HP:0003419,10
HP:0010665,10
HP:0004157,10
HP:0005250,10
HP:0005214,20
HP:0002707,10
HP:0004785,10
HP:0100537,10
HP:0012856,20
HP:0011457,10
HP:0010095,10
HP:0012720,10
HP:0012289,15
HP:0012288,20
HP:0011655,10
HP:0000677,15
HP:0007321,10
HP:0007103,20
HP:0012106,10
HP:0012107,10
HP:0002991,60
HP:0012108,10
HP:0010403,20
HP:0004933,10
HP:0007799,10
HP:0005147,10
HP:0010489,10
HP:0006014,50
HP:0012321,10
HP:0032278,5
HP:0009394,10
HP:0003532,10
HP:0033098,15
HP:0011677,10
HP:0006060,10
HP:0007988,10
HP:0002572,10
HP:0001847,10
HP:0010713,10
HP:0000017,10
HP:0100603,25
HP:0004272,10
HP:0002753,20
HP:0003103,65
HP:0012357,10
HP:0012355,20
HP:0005335,10
HP:0005324,25
HP:0100073,25
HP:0010169,88
HP:0012219,10
HP:0011814,10
HP:0040425,5
HP:0033161,5
HP:0032572,10
HP:0005597,10
HP:0005132,10
HP:0011330,10
HP:0005556,30
HP:0008703,10
HP:0011918,10
HP:0010248,10
HP:0001163,10
HP:0000387,10
HP:0009906,20
HP:0100938,10
HP:0100929,25
HP:0008182,10
HP:0000849,20
HP:0007436,10
HP:0009141,15
HP:0003800,40
HP:0011083,10
HP:0003241,10
HP:0001786,10
HP:0003837,10
HP:0011986,30
HP:0100604,10
HP:0002563,10
HP:0001701,15
HP:0004049,10
HP:0000659,10
HP:0007700,35
HP:0100884,10
HP:0100203,10
HP:0008414,10
HP:0008968,15
HP:0011931,10
HP:0003414,15
HP:0000654,10
HP:0002529,10
HP:0004058,10
HP:0003904,10
HP:0004153,10
HP:0011658,10
HP:0001474,10
HP:0100354,10
HP:0010339,20
HP:0002773,10
HP:0000169,10
HP:0001718,15
HP:0005478,10
HP:0012422,10
HP:0008705,10
HP:0000073,25
HP:0010659,10
HP:0012019,10
HP:0001083,30
HP:0006755,10
HP:0006442,10
HP:0003038,20
HP:0012375,10
HP:0003987,10
HP:0003961,15
HP:0200046,10
HP:0025429,10
HP:0005021,10
HP:0011124,20
HP:0010690,10
HP:0001734,10
HP:0004430,10
HP:0005387,15
HP:0004863,10
HP:0001904,10
HP:0008393,10
HP:0003383,15
HP:0006408,10
HP:0002850,10
HP:0100010,10
HP:3000065,10
HP:0009386,10
HP:0010501,25
HP:0100172,10
HP:0009943,10
HP:0009762,10
HP:0010886,10
HP:0040188,5
HP:0000188,10
HP:0004861,10
HP:0003885,10
HP:0004836,10
HP:0002156,10
HP:0012278,15
HP:0100773,10
HP:0009955,10
HP:0008922,10
HP:0012390,10
HP:0004719,10
HP:0033130,5
HP:0008489,10
HP:0003302,15
HP:0100341,10
HP:0010338,20
HP:0008407,10
HP:3000040,10
HP:0000868,10
HP:0004639,10
HP:0006254,15
HP:0045056,10
HP:0011892,10
HP:0100831,15
HP:0002335,10
HP:0004544,10
HP:0010132,10
HP:0000007,10
HP:0009222,10
HP:0003902,10
HP:0003897,20
HP:0005255,10
HP:0008629,10
HP:0008418,10
HP:0000029,10
HP:0007690,10
HP:0011706,20
HP:0008528,10
HP:0001472,10
HP:0100432,10
HP:0010186,30
HP:0003517,10
HP:0002322,10
HP:0005229,10
HP:0006772,10
HP:0008696,15
HP:0004760,10
HP:0003232,10
HP:0009572,10
HP:0009825,10
HP:0045060,5
HP:0003492,10
HP:0012029,20
HP:0005689,10
HP:0007704,10
HP:0012001,10
HP:0002043,10
HP:0010450,15
HP:0012629,10
HP:0005640,10
HP:0001444,10
HP:0006607,10
HP:0006901,10
HP:0005458,15
HP:0009625,10
HP:0007295,10
HP:0001092,10
HP:0011479,30
HP:0000187,15
HP:0009688,10
HP:0006725,10
HP:0004245,10
HP:0004235,15
HP:0100367,25
HP:0010079,10
HP:0010053,70
HP:0012581,10
HP:0000107,60
HP:0012467,10
HP:0005972,20
HP:0012819,10
HP:0001724,10
HP:0003349,10
HP:0008468,10
