HPO_IDs,Count
HP:0007295,5
HP:0001092,5
HP:0000187,5
HP:0010588,5
HP:0009688,5
HP:0006725,5
HP:0004245,5
HP:0100367,5
HP:0010079,5
HP:0008002,5
HP:0012581,5
HP:0002818,5
HP:0009816,5
HP:0012467,5
HP:0012819,5
HP:0001724,5
HP:0003349,5
HP:0008468,5
HP:0009796,5
HP:0009838,5
HP:0100465,5
HP:0002580,5
HP:0000214,5
HP:0011140,5
HP:0000053,5
HP:0004002,5
HP:0000735,5
HP:0006157,5
HP:0004295,5
HP:0006191,5
HP:0008655,5
HP:0012455,5
HP:0005397,5
HP:0010875,5
HP:0100511,5
HP:0011429,5
HP:0004309,5
HP:0001403,5
HP:0002946,5
HP:0004007,5
HP:0008846,5
HP:0001580,5
HP:0009405,5
HP:0005772,5
HP:0012692,5
HP:0009780,5
HP:0006344,5
HP:0004121,5
HP:0011871,5
HP:0009422,5
HP:0001706,5
HP:0007655,5
HP:0006270,5
HP:0004947,5
HP:0004172,5
HP:0008819,5
HP:0002699,5
HP:0004356,5
HP:0002684,5
HP:0012130,5
HP:0001586,5
HP:0000012,5
HP:0005794,5
HP:0100570,5
HP:0003329,5
HP:0009273,5
HP:0005722,5
HP:0005645,5
HP:0002491,5
HP:0010055,5
HP:0007809,5
HP:0009374,5
HP:0004814,5
HP:0100752,5
HP:0004851,5
HP:0009390,5
HP:0002167,5
HP:0100893,5
HP:0100293,5
HP:3000018,5
HP:0010863,5
HP:0003535,5
HP:0006288,5
HP:0010516,5
HP:0004203,5
HP:0001952,5
HP:0010441,5
HP:0003265,5
HP:0002595,5
HP:0010077,5
HP:0005863,5
HP:0012269,5
HP:0005849,5
HP:0001965,5
HP:0002181,5
HP:0010767,5
HP:0004264,5
HP:0009333,5
HP:0001896,5
HP:0009691,5
HP:0011765,5
HP:0010827,5
HP:0012508,5
HP:0008589,5
HP:0012742,5
HP:0001742,5
HP:0004981,5
HP:0012427,5
HP:0005253,5
HP:0012150,5
HP:0005924,5
HP:0005944,5
HP:0009284,5
HP:0010615,5
HP:0003427,5
HP:0001083,5
HP:0010080,5
HP:0011937,5
HP:0100472,5
HP:0006473,5
HP:0010631,5
HP:0100602,5
HP:0010687,5
HP:0007822,5
HP:0008223,5
HP:0002657,5
HP:0005165,5
HP:0010711,5
HP:0011218,5
HP:0012704,5
HP:0005929,5
HP:0001501,5
HP:0100636,5
HP:0100380,5
HP:0003846,5
HP:0012318,5
HP:0009828,5
HP:0008702,5
HP:0012000,5
HP:0010599,5
HP:0011813,5
HP:0006707,5
HP:0100287,5
HP:0002411,5
HP:0011740,5
HP:0010891,5
HP:0006129,5
HP:0006769,5
HP:0008767,5
HP:0006158,5
HP:0006358,5
HP:0100854,5
HP:0011076,5
HP:0011885,5
HP:0011055,5
HP:0005575,5
HP:0000652,5
HP:3000014,5
HP:0008111,5
HP:0009320,5
HP:0000869,5
HP:0004616,5
HP:0001232,5
HP:0100273,5
HP:0012444,5
HP:0010061,5
HP:0004139,5
HP:0005824,5
HP:0000830,5
HP:0009232,5
HP:0006977,5
HP:0004607,5
HP:0100260,5
HP:0200012,5
HP:0012873,5
HP:0009219,5
HP:0007569,5
HP:0004487,5
HP:0012718,5
HP:0011414,5
HP:0003835,5
HP:0010538,5
HP:0010666,5
HP:0006167,5
HP:0003359,5
HP:0012679,5
HP:0000793,5
HP:0006367,5
HP:0100555,5
HP:0009063,5
HP:0010024,5
HP:0100738,5
HP:0006984,5
HP:0005917,5
HP:0004297,5
HP:0012148,5
HP:0008242,5
HP:0012484,5
HP:0011268,5
HP:0009448,5
HP:0009686,5
HP:0011778,5
HP:0008542,5
HP:0002652,5
HP:0008523,5
HP:0012608,5
HP:0006582,5
HP:0008668,5
HP:0007748,5
HP:0012299,5
HP:0010390,5
HP:0011034,5
HP:0005117,5
HP:0100473,5
HP:0003781,5
HP:0007566,5
HP:0200117,5
HP:0010278,5
HP:0009017,5
HP:0012599,5
HP:0006302,5
HP:0003759,5
HP:0009593,5
HP:0007649,5
HP:0009913,5
HP:0006623,5
HP:0002310,5
HP:0100066,5
HP:0009533,5
HP:0010382,5
HP:0009934,5
HP:0100002,5
HP:0002711,5
HP:0002574,5
HP:0007185,5
HP:0010692,5
HP:0005344,5
HP:0009920,5
HP:0009101,5
HP:0003738,5
HP:0001196,5
HP:0012120,5
HP:0002788,5
HP:0005401,5
HP:0007620,5
HP:0003928,5
HP:0005758,5
HP:0009004,5
HP:0008480,5
HP:0001195,5
HP:0005109,5
HP:0010313,5
HP:0012158,5
HP:0006230,5
HP:0008251,5
HP:0004224,5
HP:0100536,5
HP:0100580,5
HP:3000022,5
HP:0007553,5
HP:0009716,5
HP:0011796,5
HP:0002037,5
HP:0009540,5
HP:0012121,5
HP:0001459,5
HP:0006045,5
HP:0008071,5
HP:0200039,5
HP:0100401,5
HP:0007449,5
HP:0008421,5
HP:0000361,5
HP:3000003,5
HP:0002232,5
HP:0000886,5
HP:0008051,5
HP:0002292,5
HP:0006417,5
HP:0006088,5
HP:0005363,5
HP:3000077,5
HP:0001331,5
HP:0000834,5
HP:0011417,5
HP:0008383,5
HP:0004290,5
HP:0011396,5
HP:0003828,5
HP:0004095,5
HP:0008360,5
HP:0002290,5
HP:0010199,5
HP:0007190,5
HP:0012054,5
HP:0100151,5
HP:0003848,5
HP:0003139,5
HP:0010752,5
HP:0011642,5
HP:0005918,5
HP:0010284,5
HP:0100671,5
HP:0100877,5
HP:0009613,5
HP:0005400,5
HP:0000142,5
HP:0009977,5
HP:0004470,5
HP:0009851,5
HP:0002929,5
HP:0012325,5
HP:0004020,5
HP:0005559,5
HP:0007208,5
HP:0003944,5
HP:0011451,5
HP:0009899,5
HP:0012367,5
HP:0008537,5
HP:0005336,5
HP:0000163,5
HP:0001287,5
HP:0004566,5
HP:0010443,5
HP:0012858,5
HP:0007369,5
HP:0012097,5
HP:0012068,5
HP:0200047,5
HP:0010035,5
HP:0009812,5
HP:0010637,5
HP:0011364,5
HP:0200133,5
HP:0005977,5
HP:0002637,5
HP:0005236,5
HP:0005829,5
HP:0100460,5
HP:0010820,5
HP:0100217,5
HP:0011936,5
HP:0011562,5
HP:0012277,5
HP:0005220,5
HP:0200034,5
HP:0004573,5
HP:0006934,5
HP:0009372,5
HP:0007326,5
HP:0009071,5
HP:0006919,5
HP:0011985,5
HP:0100526,5
HP:0001702,5
HP:0002176,5
HP:0002333,5
HP:0100477,5
HP:0004763,5
HP:0012565,5
HP:0009884,5
HP:0009406,5
HP:0009790,5
HP:0009165,5
HP:0000812,5
HP:0002815,5
HP:0005390,5
HP:0005101,5
HP:0011399,5
HP:0011549,5
HP:0100572,5
HP:0000150,5
HP:0011732,5
HP:0005218,5
HP:0012646,5
HP:0100442,5
HP:0010953,5
HP:0005033,5
HP:0100445,5
HP:0008202,5
HP:0005879,5
HP:0004311,5
HP:0008747,5
HP:0004792,5
HP:0011174,5
HP:0010347,5
HP:3000032,5
HP:0007832,5
HP:0012059,5
HP:0100392,5
HP:0003091,5
HP:0006712,5
HP:0012765,5
HP:0005739,5
HP:0010341,5
HP:0000547,5
HP:0000478,5
HP:0012624,5
HP:0001756,5
HP:0003066,5
HP:0010604,5
HP:0009858,5
HP:0100194,5
HP:0001782,5
HP:0010544,5
HP:0009746,5
HP:0007414,5
HP:0007524,5
HP:0200011,5
HP:0004472,5
HP:0009709,5
HP:0010495,5
HP:0011828,5
HP:0000947,5
HP:0100494,5
HP:0000036,5
HP:0009185,5
HP:0003652,5
HP:0005345,5
HP:0000794,5
HP:0008887,5
HP:0000705,5
HP:0012518,5
HP:0007456,5
HP:0100922,5
HP:0002594,5
HP:0011673,5
HP:0005688,5
HP:0005941,5
HP:0100485,5
HP:0006591,5
HP:0002357,5
HP:0002027,5
HP:0012202,5
HP:0012671,5
HP:0011860,5
HP:3000066,5
HP:0001005,5
HP:0010721,5
HP:0000151,5
HP:0011774,5
HP:0003647,5
HP:0010647,5
HP:0010227,5
HP:0009993,5
HP:0005791,5
HP:0009905,5
HP:0003743,5
HP:0012761,5
HP:0010006,5
HP:0010498,5
HP:0100559,5
HP:0008076,5
HP:0012476,5
HP:0007407,5
HP:0010855,5
HP:0012740,5
HP:0011049,5
HP:0008420,5
HP:0008034,5
HP:0007721,5
HP:0012482,5
HP:0003563,5
HP:0005517,5
HP:0003682,5
HP:0003438,5
HP:0012373,5
HP:0100012,5
HP:0001735,5
HP:0003508,5
HP:0000454,5
HP:0011939,5
HP:0010022,5
HP:0100163,5
HP:0011163,5
HP:0009646,5
HP:0010746,5
HP:0010888,5
HP:0003947,5
HP:0001412,5
HP:0011202,5
HP:0001013,5
HP:0000385,5
HP:0000867,5
HP:0011581,5
HP:0000808,5
HP:0005343,5
HP:0007158,5
HP:0003456,5
HP:0010744,5
HP:0002478,5
HP:0000060,5
HP:0010333,5
HP:0007095,5
HP:0003889,5
HP:0005974,5
HP:0100174,5
HP:0012620,5
HP:0012451,5
HP:0009296,5
HP:0011196,5
HP:0008072,5
HP:0007937,5
HP:0005912,5
HP:0009348,5
HP:0004443,5
HP:0009527,5
HP:0010974,5
HP:0007812,5
HP:0003308,5
HP:0004783,5
HP:0007835,5
HP:0010904,5
HP:0010486,5
HP:0010150,5
HP:0006350,5
HP:0002672,5
HP:0012630,5
HP:0004383,5
HP:0005387,5
HP:0007089,5
HP:0000039,5
HP:0003859,5
HP:0100507,5
HP:0100230,5
HP:0005815,5
HP:0010349,5
HP:0009159,5
HP:0009423,5
HP:0008711,5
HP:0011525,5
HP:0011490,5
HP:0012592,5
HP:0009548,5
HP:0011924,5
HP:0003883,5
HP:0006161,5
HP:0007892,5
HP:0000535,5
HP:0001948,5
HP:0011160,5
HP:0012306,5
HP:0008226,5
HP:0011773,5
HP:0010156,5
HP:0011779,5
HP:0100515,5
HP:0005952,5
HP:0012290,5
HP:0000866,5
HP:0001437,5
HP:0100953,5
HP:0011665,5
HP:0003559,5
HP:0011820,5
HP:0010009,5
HP:0000756,5
HP:0006040,5
HP:0006089,5
HP:0012416,5
HP:0010537,5
HP:0012094,5
HP:0010626,5
HP:0002682,5
HP:0010766,5
HP:0004609,5
HP:0002312,5
HP:0010418,5
HP:0000429,5
HP:0010404,5
HP:0007744,5
HP:0003496,5
HP:0012162,5
HP:0010115,5
HP:0000526,5
HP:0100754,5
HP:0010648,5
HP:0001084,5
HP:0000077,5
HP:0100345,5
HP:0008079,5
HP:0010474,5
HP:0100673,5
HP:0009758,5
HP:0000599,5
HP:0005274,5
HP:0005802,5
HP:0100929,5
HP:0012372,5
HP:0007598,5
HP:0002724,5
HP:0010198,5
HP:0012512,5
HP:0007365,5
HP:0011487,5
HP:0009331,5
HP:0007508,5
HP:0002470,5
HP:0100911,5
HP:0011348,5
HP:0010514,5
HP:0008339,5
HP:0008460,5
HP:0001683,5
HP:0009908,5
HP:0003562,5
HP:0010822,5
HP:0011857,5
HP:0008872,5
HP:0008456,5
HP:0007961,5
HP:0005042,5
HP:0003841,5
HP:0004478,5
HP:0004038,5
HP:0011057,5
HP:0011368,5
HP:0011661,5
HP:0010264,5
HP:0100483,5
HP:0009573,5
HP:0012746,5
HP:0011244,5
HP:0011122,5
HP:0004646,5
HP:0000359,5
HP:0000607,5
HP:0010583,5
HP:0012837,5
HP:0002057,5
HP:0005973,5
HP:0012667,5
HP:0100102,5
HP:0010233,5
HP:0005241,5
HP:0012341,5
HP:0010053,5
HP:0010726,5
HP:0003113,5
HP:3000030,5
HP:0009822,5
HP:0010331,5
HP:0006434,5
HP:0100837,5
HP:0100816,5
HP:0011381,5
HP:0010344,5
HP:0004943,5
HP:0000388,5
HP:0011989,5
HP:0011335,5
HP:0009464,5
HP:0006012,5
HP:0012216,5
HP:0012212,5
HP:0010465,5
HP:0010731,5
HP:0002577,5
HP:0007830,5
HP:0010941,5
HP:0004950,5
HP:0000176,5
HP:0009895,5
HP:0006406,5
HP:0008269,5
HP:0004955,5
HP:0001693,5
HP:0100028,5
HP:0005245,5
HP:0010607,5
HP:0001694,5
HP:0000769,5
HP:0001915,5
HP:0007928,5
HP:0009117,5
HP:0000655,5
HP:0003882,5
HP:0006880,5
HP:0001264,5
HP:0012492,5
HP:0006877,5
HP:0001983,5
HP:0001480,5
HP:0005853,5
HP:0012687,5
HP:0007980,5
HP:0002243,5
HP:0003810,5
HP:3000029,5
HP:0001032,5
HP:0004339,5
HP:0000887,5
HP:0004963,5
HP:0009297,5
HP:0012815,5
HP:0005558,5
HP:0003421,5
HP:0000199,5
HP:0008144,5
HP:0011289,5
HP:0003275,5
HP:0011293,5
HP:0012821,5
HP:0008236,5
HP:0008400,5
HP:0006200,5
HP:0010289,5
HP:0003401,5
HP:0010740,5
HP:0012466,5
HP:0000667,5
HP:0000216,5
HP:0000532,5
HP:0011893,5
HP:0008677,5
HP:0010889,5
HP:0005612,5
HP:0000517,5
HP:0004439,5
HP:0005648,5
HP:0007923,5
HP:0009603,5
HP:0004762,5
HP:0002842,5
HP:0010059,5
HP:0002249,5
HP:0007165,5
HP:0002901,5
HP:0010947,5
HP:0003943,5
HP:0000759,5
HP:0005354,5
HP:0012775,5
HP:0007856,5
HP:0008729,5
HP:0012038,5
HP:0200066,5
HP:0100315,5
HP:0100040,5
HP:0009752,5
HP:0001241,5
HP:0010304,5
HP:0009384,5
HP:0011651,5
HP:0010678,5
HP:0010964,5
HP:0011653,5
HP:0002876,5
HP:0006593,5
HP:0002666,5
HP:0006332,5
HP:0003979,5
HP:0004913,5
HP:0004405,5
HP:0008256,5
HP:0011501,5
HP:0010063,5
HP:0009532,5
HP:0100825,5
HP:0008647,5
HP:0010247,5
HP:0100609,5
HP:0001970,5
HP:0000841,5
HP:0009116,5
HP:0006849,5
HP:0005994,5
HP:0001989,5
HP:0003489,5
HP:0009289,5
HP:0010160,5
HP:0006095,5
HP:0004431,5
HP:0002949,5
HP:0008573,5
HP:0001128,5
HP:0010728,5
HP:0011249,5
HP:0010478,5
HP:0010303,5
HP:0007408,5
HP:0000143,5
HP:0008794,5
HP:0006190,5
HP:0000149,5
HP:0005564,5
HP:0009742,5
HP:0008112,5
HP:0012872,5
HP:0008998,5
HP:0001955,5
HP:0001400,5
HP:0007675,5
HP:0002590,5
HP:0005590,5
HP:0010805,5
HP:0009229,5
HP:0011649,5
HP:0100190,5
HP:0001881,5
HP:0005402,5
HP:0006446,5
HP:0100078,5
HP:0008464,5
HP:0005927,5
HP:3000070,5
HP:0100552,5
HP:0005461,5
HP:0001384,5
HP:0009493,5
HP:0006311,5
HP:0012769,5
HP:0009679,5
HP:0003934,5
HP:0010164,5
HP:0010293,5
HP:0007204,5
HP:0010542,5
HP:0002732,5
HP:0007240,5
HP:0003382,5
HP:0007605,5
HP:0100241,5
HP:0003045,5
HP:0011269,5
HP:0001574,5
HP:0011698,5
HP:0003326,5
HP:0100423,5
HP:0011193,5
HP:0001012,5
HP:0003643,5
HP:0012140,5
HP:0005364,5
HP:0011694,5
HP:0010255,5
HP:0003295,5
HP:0007700,5
HP:0009257,5
HP:0002613,5
HP:0008053,5
HP:0006121,5
HP:0002924,5
HP:0000410,5
HP:0012395,5
HP:0009429,5
HP:0003541,5
HP:0008822,5
HP:0010795,5
HP:0010468,5
HP:3000050,5
HP:0012061,5
HP:0012634,5
HP:0004329,5
HP:0010165,5
HP:0002436,5
HP:0011435,5
HP:0003656,5
HP:0006334,5
HP:0004196,5
HP:0011393,5
HP:0100143,5
HP:0011859,5
HP:0007949,5
HP:0012376,5
HP:0011340,5
HP:0006599,5
HP:0002813,5
HP:0005010,5
HP:0007009,5
HP:0003861,5
HP:0012346,5
HP:0100096,5
HP:0004922,5
HP:0002074,5
HP:0012839,5
HP:0004565,5
HP:0007676,5
HP:0002847,5
HP:0100907,5
HP:0009389,5
HP:0100831,5
HP:0004571,5
HP:0012279,5
HP:0002034,5
HP:0008094,5
HP:0100285,5
HP:0005070,5
HP:0011281,5
HP:0010629,5
HP:0001119,5
HP:0010546,5
HP:0009099,5
HP:0006524,5
HP:0012555,5
HP:0010803,5
HP:0008416,5
HP:0011437,5
HP:0010130,5
HP:0003969,5
HP:0000971,5
HP:0004591,5
HP:0011158,5
HP:0000721,5
HP:0100899,5
HP:0012888,5
HP:0005857,5
HP:0011374,5
HP:0012413,5
HP:0000021,5
HP:0003448,5
HP:0100403,5
HP:0011385,5
HP:0007990,5
HP:0002248,5
HP:0003768,5
HP:0012402,5
HP:0009023,5
HP:0100527,5
HP:0012078,5
HP:0012365,5
HP:0000497,5
HP:0012022,5
HP:0010256,5
HP:0200015,5
HP:0011976,5
HP:0002418,5
HP:0008964,5
HP:0000107,5
HP:0010438,5
HP:0005183,5
HP:0002893,5
HP:0006070,5
HP:0007668,5
HP:0009787,5
HP:0011584,5
HP:0200138,5
HP:0012005,5
HP:0012787,5
HP:0006339,5
HP:0011031,5
HP:0001450,5
HP:0010129,5
HP:0010282,5
HP:0009735,5
HP:0010224,5
HP:0004825,5
HP:0000153,5
HP:0009252,5
HP:0009220,5
HP:0001651,5
HP:0030353,5
HP:0025092,5
HP:0011446,5
HP:0003459,5
HP:0011624,5
HP:0009323,5
HP:0009292,5
HP:0100037,5
HP:0008364,5
HP:0008255,5
HP:0100429,5
HP:0000419,5
HP:0006888,5
HP:0000828,5
HP:0006821,5
HP:0007338,5
HP:0012191,5
HP:0011837,5
HP:0011120,5
HP:0000749,5
HP:0006779,5
HP:0100882,5
HP:0011272,5
HP:0004017,5
HP:0009414,5
HP:0004338,5
HP:0002999,5
HP:0012798,5
HP:0008191,5
HP:0008056,5
HP:0012479,5
HP:0009623,5
HP:0008063,5
HP:0009501,5
HP:0000015,5
HP:0010846,5
HP:0004174,5
HP:0007597,5
HP:0001152,5
HP:0010088,5
HP:0012703,5
HP:0008000,5
HP:0009968,5
HP:0008030,5
HP:0011291,5
HP:0010775,5
HP:0001417,5
HP:0100729,5
HP:0002193,5
HP:0009391,5
HP:0010385,5
HP:0011443,5
HP:0012678,5
HP:0003870,5
HP:0012042,5
HP:0012706,5
HP:0011597,5
HP:0005019,5
HP:0000111,5
HP:0100478,5
HP:0003343,5
HP:0100942,5
HP:0200125,5
HP:0009956,5
HP:0010066,5
HP:0009460,5
HP:0007943,5
HP:0007390,5
HP:0100059,5
HP:0006530,5
HP:0012225,5
HP:0100844,5
HP:0000236,5
HP:0100118,5
HP:0100004,5
HP:0100335,5
HP:0010169,5
HP:0010410,5
HP:0100874,5
HP:0004122,5
HP:0012578,5
HP:0000271,5
HP:0009902,5
HP:0008341,5
HP:0012100,5
HP:0012879,5
HP:0012337,5
HP:0006858,5
HP:0008739,5
HP:0011758,5
HP:0010979,5
HP:0100898,5
HP:0004729,5
HP:0004262,5
HP:0100334,5
HP:0005368,5
HP:0009818,5
HP:0009857,5
HP:0011283,5
HP:0008469,5
HP:0004386,5
HP:0000619,5
HP:0011465,5
HP:0004554,5
HP:0100711,5
HP:0010106,5
HP:0009425,5
HP:0006500,5
HP:0009177,5
HP:0006670,5
HP:0012807,5
HP:0100891,5
HP:0001151,5
HP:0009692,5
HP:0007453,5
HP:0001995,5
HP:0100668,5
HP:0008024,5
HP:0002585,5
HP:0009212,5
HP:0000919,5
HP:0100626,5
HP:0008240,5
HP:0011428,5
HP:0010928,5
HP:3000025,5
HP:0012854,5
HP:0012169,5
HP:0000372,5
HP:0000125,5
HP:0008424,5
HP:0011305,5
HP:0012711,5
HP:0012611,5
HP:0011171,5
HP:0012412,5
HP:0005268,5
HP:0003719,5
HP:0100130,5
HP:0001362,5
HP:0012795,5
HP:0012560,5
HP:0006239,5
HP:0008433,5
HP:0011940,5
HP:0006470,5
HP:0100274,5
HP:0012293,5
HP:0006531,5
HP:0011440,5
HP:0100394,5
HP:0011142,5
HP:0010207,5
HP:0003051,5
HP:0008477,5
HP:0001006,5
HP:0005473,5
HP:0002087,5
HP:0002839,5
HP:0009306,5
HP:0011044,5
HP:0200118,5
HP:0100108,5
HP:0009983,5
HP:0002494,5
HP:0005346,5
HP:0003249,5
HP:0005254,5
HP:0007397,5
HP:0000590,5
HP:0009375,5
HP:0003182,5
HP:0012356,5
HP:0006581,5
HP:0004232,5
HP:0000234,5
HP:0009608,5
HP:0000896,5
HP:0002533,5
HP:0004712,5
HP:0009152,5
HP:0005609,5
HP:0100858,5
HP:0009618,5
HP:0011537,5
HP:0011790,5
HP:0002781,5
HP:0004704,5
HP:0009705,5
HP:0001800,5
HP:0003651,5
HP:0000825,5
HP:0002604,5
HP:0005326,5
HP:0011598,5
HP:0004047,5
HP:0009761,5
HP:0011475,5
HP:0003358,5
HP:0002464,5
HP:0006216,5
HP:0005520,5
HP:0000907,5
HP:0007542,5
HP:0010944,5
HP:0012338,5
HP:0004423,5
HP:0011635,5
HP:0009699,5
HP:0003974,5
HP:0012224,5
HP:0001376,5
HP:0009060,5
HP:0004490,5
HP:0005526,5
HP:0011392,5
HP:0009164,5
HP:0003397,5
HP:0002138,5
HP:0002810,5
HP:0006713,5
HP:0008441,5
HP:3000067,5
HP:0004972,5
HP:0011418,5
HP:0007792,5
HP:0005934,5
HP:0005453,5
HP:0011822,5
HP:0002346,5
HP:0012617,5
HP:0010560,5
HP:0011629,5
HP:0006392,5
HP:0100529,5
HP:0003534,5
HP:0001863,5
HP:0003865,5
HP:0003256,5
HP:0003971,5
HP:0004835,5
HP:0003494,5
HP:0010100,5
HP:0006368,5
HP:0200127,5
HP:0004277,5
HP:0100531,5
HP:0005266,5
HP:0003335,5
HP:0006232,5
HP:0006026,5
HP:0012497,5
HP:0009697,5
HP:0006366,5
HP:0200043,5
HP:0100284,5
HP:0012177,5
HP:0010432,5
HP:0011785,5
HP:0000704,5
HP:0010826,5
HP:0006389,5
HP:0100566,5
HP:0003262,5
HP:0003900,5
HP:0004784,5
HP:0002487,5
HP:0005339,5
HP:0010234,5
HP:0000674,5
HP:0011201,5
HP:0009169,5
HP:0010992,5
HP:0012541,5
HP:0000235,5
HP:0000615,5
HP:0005781,5
HP:0011060,5
HP:0000816,5
HP:0002792,5
HP:0100833,5
HP:0009295,5
HP:0006415,5
HP:0002271,5
HP:0007334,5
HP:0009597,5
HP:0001872,5
HP:0009031,5
HP:0003903,5
HP:0009264,5
HP:0001129,5
HP:0009007,5
HP:0012058,5
HP:0008656,5
HP:0003146,5
HP:0011022,5
HP:0006597,5
HP:0008762,5
HP:0012656,5
HP:0100220,5
HP:0004053,5
HP:0000035,5
HP:0011187,5
HP:0007727,5
HP:0003649,5
HP:0003086,5
HP:0001011,5
HP:0010773,5
HP:0005208,5
HP:0001076,5
HP:0012766,5
HP:0007761,5
HP:0006955,5
HP:0004434,5
HP:0005407,5
HP:0011002,5
HP:0012584,5
HP:0009986,5
HP:0006147,5
HP:0005613,5
HP:0005964,5
HP:0008783,5
HP:0100136,5
HP:0005327,5
HP:0010504,5
HP:0003130,5
HP:0007647,5
HP:0010732,5
HP:0007661,5
HP:0012726,5
HP:0010510,5
HP:0012554,5
HP:0012545,5
HP:0010497,5
HP:0010810,5
HP:0008162,5
HP:0011303,5
HP:0000260,5
HP:0007348,5
HP:0009417,5
HP:0010472,5
HP:0010961,5
HP:0002256,5
HP:0007438,5
HP:0004491,5
HP:0012812,5
HP:0010754,5
HP:0010072,5
HP:0100310,5
HP:0000849,5
HP:0003021,5
HP:0003371,5
HP:3000017,5
HP:0011139,5
HP:0000773,5
HP:0009153,5
HP:0009903,5
HP:0011604,5
HP:0003226,5
HP:0012227,5
HP:0011298,5
HP:0007395,5
HP:0007384,5
HP:0005947,5
HP:0010444,5
HP:0008577,5
HP:0009976,5
HP:0002688,5
HP:0008462,5
HP:0003862,5
HP:0012776,5
HP:0012850,5
HP:0000597,5
HP:0011116,5
HP:0011895,5
HP:0003341,5
HP:0004860,5
HP:3000071,5
HP:0003248,5
HP:0011760,5
HP:0002992,5
HP:0002033,5
HP:0002743,5
HP:0010791,5
HP:0008946,5
HP:0010600,5
HP:0011207,5
HP:0004326,5
HP:0003357,5
HP:0012614,5
HP:0008498,5
HP:0003392,5
HP:0008369,5
HP:0100512,5
HP:0007048,5
HP:0005583,5
HP:0001722,5
HP:0000632,5
HP:0002318,5
HP:0011117,5
HP:0001962,5
HP:0004664,5
HP:0000370,5
HP:0011513,5
HP:0004601,5
HP:0011154,5
HP:0000309,5
HP:0001592,5
HP:0001305,5
HP:0100450,5
HP:0010727,5
HP:0000610,5
HP:0005967,5
HP:0001401,5
HP:0003362,5
HP:3000041,5
HP:0007818,5
HP:0100444,5
HP:0012382,5
HP:0010260,5
HP:0011563,5
HP:0007717,5
HP:0011908,5
HP:0002720,5
HP:0100366,5
HP:0200000,5
HP:0010172,5
HP:0001428,5
HP:0006637,5
HP:0004499,5
HP:0011471,5
HP:0000014,5
HP:3000052,5
HP:0002242,5
HP:0011365,5
HP:0009287,5
HP:0002822,5
HP:0005921,5
HP:0008402,5
HP:0004768,5
HP:0006986,5
HP:0008452,5
HP:0000809,5
HP:0000297,5
HP:0004188,5
HP:0000451,5
HP:0012388,5
HP:0009119,5
HP:0011817,5
HP:0006337,5
HP:0005026,5
HP:0005164,5
HP:0004920,5
HP:0008036,5
HP:0007404,5
HP:0001039,5
HP:0008293,5
HP:0008478,5
HP:0005423,5
HP:0100434,5
HP:0200120,5
HP:0010190,5
HP:0005206,5
HP:0007066,5
HP:0003561,5
HP:0007573,5
HP:0011321,5
HP:0012715,5
HP:0008435,5
HP:0007346,5
HP:0010867,5
HP:0005187,5
HP:0100116,5
HP:0012668,5
HP:0007702,5
HP:0005379,5
HP:0012613,5
HP:0009996,5
HP:0003103,5
HP:0001291,5
HP:0100087,5
HP:0005157,5
HP:0012590,5
HP:0010268,5
HP:0001802,5
HP:0009892,5
HP:0011078,5
HP:0005133,5
HP:0011621,5
HP:0002694,5
HP:0009829,5
HP:0012606,5
HP:0007277,5
HP:0012564,5
HP:0010316,5
HP:0002624,5
HP:0100349,5
HP:0010097,5
HP:0012218,5
HP:0008789,5
HP:0008132,5
HP:0011356,5
HP:0011143,5
HP:0012220,5
HP:0100663,5
HP:0002453,5
HP:0006431,5
HP:0011052,5
HP:0001709,5
HP:0003923,5
HP:0000757,5
HP:0002423,5
HP:0010265,5
HP:0005441,5
HP:0006579,5
HP:0010882,5
HP:0004372,5
HP:0009725,5
HP:0007782,5
HP:0010373,5
HP:0100056,5
HP:0009513,5
HP:0011351,5
HP:0010616,5
HP:0007691,5
HP:0009134,5
HP:0004846,5
HP:0010978,5
HP:0006277,5
HP:0008610,5
HP:0011459,5
HP:0007425,5
HP:0012598,5
HP:0005151,5
HP:0005234,5
HP:0009102,5
HP:0003791,5
HP:0011715,5
HP:0012067,5
HP:0007574,5
HP:0011467,5
HP:0001105,5
HP:0010933,5
HP:0010699,5
HP:0009693,5
HP:0100272,5
HP:0012066,5
HP:0003572,5
HP:0100343,5
HP:0005899,5
HP:0007740,5
HP:0002795,5
HP:0008124,5
HP:0003207,5
HP:0002867,5
HP:0008833,5
HP:0007529,5
HP:0000676,5
HP:0003975,5
HP:0100541,5
HP:0007589,5
HP:0100656,5
HP:0009342,5
HP:0010981,5
HP:0011959,5
HP:0004273,5
HP:0011376,5
HP:0009978,5
HP:0004268,5
HP:0011146,5
HP:0100314,5
HP:0009121,5
HP:0009461,5
HP:0004524,5
HP:0003524,5
HP:0005833,5
HP:0002522,5
HP:0011167,5
HP:0009947,5
HP:0004359,5
HP:0100312,5
HP:0001003,5
HP:0011702,5
HP:0002686,5
HP:0000255,5
HP:0008066,5
HP:0009624,5
HP:0005141,5
HP:0009328,5
HP:0000897,5
HP:0003897,5
HP:0000551,5
HP:0004247,5
HP:0010989,5
HP:0100100,5
HP:0009184,5
HP:0004305,5
HP:0003557,5
HP:0005263,5
HP:0011450,5
HP:0005442,5
HP:0011567,5
