phenotype1,phenotype2,phenotype3
553,632,202
553,657,377
553,662,464
553,667,468
553,682,505
553,703,540
553,708,589
553,759,708
553,763,839
553,764,847
553,771,10
553,778,75
553,790,134
553,795,407
553,811,421
553,812,501
553,815,508
553,816,667
553,819,78
553,820,465
553,821,470
553,823,472
553,824,499
553,826,539
553,831,559
553,834,682
553,835,842
553,836,846
553,837,240
553,839,316
553,840,372
553,841,2
553,842,360
553,845,759
553,846,771
553,847,224
553,848,225
553,849,301
554,NULL,316
554,2,364
554,6,365
554,7,377
554,10,473
554,14,480
554,20,481
554,26,491
554,44,499
554,69,501
554,75,505
554,77,508
554,78,509
554,80,525
554,98,528
554,127,542
554,134,545
554,135,567
554,144,593
554,153,622
554,202,633
554,224,649
554,225,682
554,240,708
554,264,763
554,290,809
554,291,815
554,306,816
554,309,819
554,315,826
554,316,829
554,356,834
554,364,836
554,365,837
554,366,839
554,370,841
554,372,842
554,377,6
554,465,69
554,470,75
554,473,78
554,476,144
554,480,202
554,481,224
554,483,290
554,490,309
554,491,356
554,496,366
554,499,370
554,501,372
554,504,465
554,505,470
554,508,483
554,509,490
554,512,534
554,525,589
554,528,597
554,534,601
554,539,606
554,542,612
554,545,703
554,567,777
554,573,824
554,589,843
554,593,846
554,597,14
554,601,20
554,606,44
554,610,80
554,612,98
554,622,153
554,632,240
554,633,264
554,649,306
554,657,476
554,662,512
554,667,610
554,682,764
554,703,771
554,708,776
554,743,823
554,763,835
554,764,2
554,771,7
554,775,225
554,776,291
554,777,573
554,778,743
554,790,812
554,809,831
554,811,847
554,812,848
554,815,NULL
554,816,10
554,819,26
554,820,127
554,821,315
554,823,539
554,824,667
554,826,134
554,829,845
554,831,504
554,834,790
554,835,820
554,836,821
554,837,852
554,839,632
554,840,662
554,841,135
554,842,153
554,843,225
554,845,240
554,846,496
554,847,499
554,848,77
554,852,78
559,NULL,80
559,2,144
559,6,224
559,7,225
559,10,235
559,20,290
559,26,306
559,44,364
559,69,365
559,77,377
559,78,465
559,80,472
559,98,483
559,127,509
559,132,540
559,144,545
559,153,553
559,224,616
559,225,617
559,235,824
559,240,829
559,290,840
559,291,842
559,301,845
559,306,849
559,309,852
559,316,NULL
559,356,6
559,360,7
559,364,10
559,365,20
559,366,44
559,372,78
559,377,98
559,458,480
559,465,491
559,470,498
559,472,508
559,473,528
559,475,539
559,476,573
559,480,630
559,483,775
559,490,778
559,491,811
559,496,821
559,498,823
559,499,828
559,504,831
559,505,834
559,508,473
559,509,496
559,525,591
559,528,593
559,534,606
559,539,610
559,540,612
559,545,633
559,553,682
559,573,809
559,588,848
559,589,2
559,591,69
559,593,240
559,601,301
559,606,458
559,610,475
559,612,476
559,616,588
559,617,743
559,622,764
559,630,812
559,632,815
559,633,835
559,662,837
559,667,839
559,682,841
559,703,843
559,743,847
559,759,26
559,763,309
559,764,316
559,771,356
559,775,360
559,776,366
559,778,470
559,790,499
559,795,534
559,809,622
559,811,763
559,812,771
559,815,795
559,816,127
559,819,504
559,821,505
559,823,589
559,824,601
559,828,632
559,829,836
559,831,490
559,834,776
559,835,790
559,836,667
559,837,703
559,839,132
559,840,153
559,841,291
559,842,372
559,843,525
559,845,662
559,847,667
559,848,703
559,849,759
559,852,77
567,NULL,132
567,2,135
567,6,143
567,7,144
567,10,224
567,14,290
567,20,291
567,26,309
567,44,315
567,75,364
567,77,365
567,78,464
567,80,476
567,98,491
567,127,501
567,132,542
567,134,554
567,135,606
567,143,612
567,144,622
567,202,657
567,223,662
567,224,667
567,225,759
567,235,826
567,240,839
567,264,20
567,290,26
567,291,78
567,301,316
567,306,356
567,309,421
567,315,465
567,316,545
567,356,632
567,364,682
567,365,703
567,370,708
567,372,776
567,377,777
567,421,811
567,458,812
567,464,815
567,465,821
567,470,823
567,472,828
567,473,847
567,475,848
567,476,NULL
567,480,80
567,481,134
567,490,225
567,491,264
567,496,370
567,498,508
567,499,539
567,501,601
567,504,616
567,505,617
567,508,633
567,509,649
567,512,763
567,525,778
567,528,795
567,534,816
567,539,824
567,540,829
567,542,831
567,545,836
567,554,840
567,573,849
567,601,2
567,606,75
567,612,240
567,616,306
567,617,377
567,622,458
567,632,470
567,633,481
567,649,499
567,657,505
567,662,573
567,667,819
567,682,842
567,703,845
567,708,846
567,759,852
567,763,44
567,771,77
567,776,472
567,777,475
567,778,498
567,790,528
567,795,841
567,809,843
567,811,6
567,812,14
567,815,98
567,816,202
567,819,480
567,821,512
567,823,790
567,824,127
567,826,235
567,828,490
567,829,525
567,831,540
567,836,7
567,839,10
567,840,301
567,841,372
567,842,534
567,843,223
567,845,224
567,846,504
567,847,473
567,848,496
567,849,499
567,852,809
568,NULL,79
568,2,202
568,6,225
568,10,240
568,78,470
568,79,480
568,98,498
568,127,525
568,132,570
568,134,589
568,135,622
568,144,632
568,153,633
568,202,759
568,223,771
568,224,775
568,225,776
568,235,828
568,240,841
568,264,98
568,271,235
568,290,301
568,291,365
568,301,366
568,309,464
568,315,490
568,364,491
568,365,499
568,366,501
568,370,505
568,372,508
568,377,509
568,421,512
568,458,534
568,464,539
568,470,545
568,472,778
568,473,790
568,475,795
568,480,831
568,481,834
568,490,848
568,491,NULL
568,498,309
568,499,364
568,501,370
568,505,372
568,508,377
568,509,481
568,512,542
568,525,667
568,528,703
568,534,708
568,539,816
568,540,819
568,542,820
568,545,821
568,570,839
568,589,78
568,593,223
568,606,315
568,617,458
568,622,682
568,632,811
568,633,812
568,657,845
568,662,846
568,667,10
568,682,127
568,703,132
568,708,134
568,759,144
568,763,593
568,764,606
568,771,824
568,775,2
568,776,153
568,777,271
568,778,472
568,790,475
568,795,662
568,811,835
568,812,836
568,816,224
568,819,264
568,820,291
568,821,540
568,823,764
568,824,6
568,828,421
568,831,473
568,834,763
568,835,823
568,836,849
568,837,290
568,839,301
568,841,528
568,845,589
568,846,593
568,848,777
568,849,823
570,2,828
570,6,14
570,14,127
570,26,364
570,44,365
570,80,499
570,98,534
570,127,568
570,132,657
570,235,836
570,264,26
570,291,98
570,301,132
570,306,366
570,360,372
570,364,377
570,365,633
570,366,682
570,370,743
570,372,777
570,377,778
570,475,811
570,499,812
570,505,6
570,509,291
570,534,306
570,539,360
570,542,370
570,568,475
570,633,505
570,657,539
570,682,542
570,708,763
570,743,790
570,763,795
570,764,849
570,777,44
570,778,235
570,790,839
570,795,842
570,809,849
570,811,14
570,812,708
570,828,809
570,836,2
570,837,80
570,839,98
570,842,301
570,849,306
573,NULL,360
573,2,366
573,6,370
573,7,407
573,10,468
573,14,472
573,20,473
573,26,475
573,75,476
573,98,499
573,127,528
573,132,549
573,134,551
573,143,597
573,144,601
573,153,613
573,202,743
573,223,776
573,224,809
573,235,834
573,240,848
573,264,75
573,271,240
573,290,309
573,291,481
573,301,483
573,306,490
573,309,504
573,316,554
573,356,559
573,360,591
573,364,606
573,365,612
573,366,667
573,370,703
573,372,708
573,377,759
573,407,819
573,465,823
573,468,127
573,472,132
573,473,134
573,475,143
573,476,153
573,481,235
573,483,271
573,490,301
573,499,306
573,501,316
573,504,364
573,505,365
573,508,465
573,509,525
573,512,545
573,517,622
573,525,682
573,528,777
573,534,778
573,540,790
573,542,795
573,545,811
573,549,816
573,551,820
573,553,821
573,554,826
573,559,831
573,567,836
573,591,842
573,597,20
573,601,26
573,606,202
573,610,223
573,612,224
573,613,508
573,616,540
573,622,775
573,630,841
573,649,849
573,662,852
573,667,14
573,682,98
573,703,144
573,708,290
573,743,505
573,759,534
573,775,542
573,776,616
573,777,662
573,778,356
573,790,377
573,795,512
573,809,567
573,811,630
573,816,835
573,819,6
573,820,10
573,821,291
573,823,372
573,824,649
573,826,2
573,828,610
573,831,7
573,834,501
573,835,505
573,836,553
573,841,828
573,842,834
573,848,842
573,849,NULL
573,852,2
588,NULL,134
588,2,143
588,6,235
588,7,240
588,10,264
588,14,360
588,26,366
588,44,370
588,69,372
588,77,464
588,79,491
588,80,498
588,98,504
588,127,540
588,132,551
588,134,553
588,135,597
588,143,601
588,144,606
588,153,617
588,223,632
588,224,662
588,225,775
588,235,837
588,240,840
588,264,69
588,290,77
588,309,80
588,315,127
588,316,132
588,356,153
588,359,512
588,360,559
588,364,612
588,365,657
588,366,708
588,370,771
588,372,778
588,377,795
588,407,824
588,421,834
588,458,841
588,464,845
588,465,847
588,470,848
588,472,10
588,473,14
588,476,26
588,481,144
588,483,223
588,490,315
588,491,364
588,498,539
588,499,542
588,501,545
588,504,549
588,505,591
588,508,593
588,509,6
588,512,44
588,539,79
588,540,316
588,542,499
588,545,501
588,549,505
588,551,509
588,553,763
588,559,764
588,591,777
588,593,790
588,597,809
588,601,816
588,606,819
588,612,829
588,613,224
588,616,225
588,617,356
588,622,421
588,630,465
588,632,481
588,649,508
588,657,839
588,662,842
588,667,846
588,708,849
588,743,852
588,759,7
588,763,98
588,764,309
588,771,359
588,775,473
588,776,490
588,777,667
588,778,820
588,790,823
588,795,835
588,809,290
588,816,377
588,819,476
588,820,483
588,823,831
588,824,365
588,829,622
588,831,759
588,834,NULL
588,835,630
588,837,776
588,839,472
588,840,2
588,841,743
588,842,790
588,845,470
588,846,490
588,847,491
588,848,499
588,849,501
588,852,504
589,NULL,505
589,2,512
589,6,528
589,7,539
589,10,540
589,20,549
589,75,551
589,77,554
589,78,559
589,79,610
589,80,622
589,127,657
589,132,662
589,134,667
589,135,708
589,144,764
589,202,771
589,223,777
589,224,811
589,225,816
589,235,839
589,240,843
589,264,77
589,290,225
589,291,240
589,301,290
589,316,301
589,360,407
589,364,464
589,365,465
589,366,470
589,370,472
589,372,483
589,377,499
589,407,509
589,421,520
589,458,553
589,464,763
589,465,831
589,468,80
589,470,223
589,472,235
589,476,264
589,483,291
589,499,365
589,505,370
589,508,468
589,509,542
589,512,568
589,520,703
589,525,743
589,528,778
589,539,809
589,540,820
589,542,821
589,545,842
589,549,846
589,551,848
589,553,849
589,554,NULL
589,559,2
589,568,10
589,593,75
589,601,78
589,606,79
589,610,316
589,616,360
589,622,476
589,632,819
589,657,847
589,662,7
589,667,20
589,682,132
589,703,134
589,708,135
589,743,144
589,763,525
589,764,593
589,771,601
589,775,6
589,777,364
589,778,377
589,795,458
589,809,823
589,811,836
589,816,841
589,819,202
589,820,366
589,821,372
589,823,682
589,831,845
589,835,852
589,836,127
589,839,224
589,840,545
589,841,606
589,842,421
589,843,465
589,845,616
589,846,632
589,847,682
589,848,775
589,849,835
589,852,840
591,NULL,143
591,6,291
591,7,309
591,10,315
591,14,377
591,26,470
591,44,505
591,69,508
591,75,512
591,78,525
591,80,528
591,98,545
591,127,549
591,132,553
591,134,588
591,143,610
591,153,649
591,223,682
591,235,842
591,291,843
591,306,6
591,309,7
591,315,10
591,316,26
591,360,80
591,370,98
591,372,127
591,377,132
591,470,235
591,505,316
591,508,573
591,512,617
591,525,708
591,528,764
591,545,771
591,549,778
591,553,816
591,559,829
591,573,836
591,588,840
591,597,75
591,601,360
591,610,559
591,612,597
591,616,612
591,617,812
591,622,820
591,630,821
591,633,848
591,649,44
591,657,78
591,662,372
591,667,622
591,682,777
591,703,823
591,708,837
591,743,NULL
591,764,134
591,771,370
591,777,601
591,778,616
591,790,630
591,795,846
591,809,847
591,811,849
591,812,69
591,816,153
591,820,662
591,821,667
591,823,795
591,828,835
591,829,306
591,835,633
591,836,703
591,837,708
591,839,14
591,840,44
591,842,223
591,843,235
591,846,809
591,847,811
591,848,790
591,849,828
592,6,829
592,7,831
592,10,834
592,26,316
592,44,366
592,69,370
592,75,377
592,77,470
592,80,490
592,98,540
592,127,551
592,132,610
592,144,657
592,202,775
592,223,790
592,224,819
592,235,843
592,290,845
592,291,847
592,301,848
592,306,44
592,315,144
592,316,235
592,356,301
592,359,662
592,360,667
592,364,708
592,365,743
592,366,764
592,370,776
592,372,823
592,377,7
592,421,26
592,464,69
592,470,77
592,472,80
592,473,224
592,476,290
592,490,356
592,491,360
592,498,542
592,499,545
592,501,616
592,504,632
592,505,649
592,508,682
592,509,10
592,540,75
592,542,98
592,545,202
592,551,359
592,553,372
592,601,421
592,610,473
592,613,491
592,616,771
592,632,835
592,649,837
592,657,842
592,662,127
592,667,132
592,682,291
592,708,315
592,743,476
592,759,553
592,763,601
592,764,777
592,771,820
592,775,306
592,776,364
592,777,365
592,778,499
592,790,501
592,809,505
592,811,841
592,812,846
592,819,498
592,820,508
592,823,778
592,826,839
592,829,852
592,831,6
592,834,504
592,835,763
592,837,849
592,839,852
592,841,223
592,842,464
592,843,470
592,845,812
592,846,826
592,847,472
592,848,809
592,849,811
592,852,812
593,NULL,144
593,6,202
593,7,223
593,10,234
593,20,235
593,26,359
593,44,372
593,69,377
593,75,464
593,98,512
593,127,554
593,132,559
593,134,568
593,144,682
593,153,708
593,202,776
593,223,795
593,224,821
593,225,823
593,234,824
593,235,845
593,240,846
593,264,224
593,271,360
593,290,364
593,291,366
593,309,473
593,315,480
593,359,520
593,360,551
593,364,630
593,365,632
593,366,657
593,370,777
593,372,790
593,377,809
593,421,819
593,464,820
593,465,839
593,470,849
593,472,127
593,473,271
593,475,290
593,476,291
593,480,315
593,481,470
593,483,491
593,490,498
593,491,501
593,498,540
593,499,549
593,501,588
593,504,612
593,505,616
593,508,622
593,509,7
593,512,20
593,520,264
593,528,475
593,534,649
593,540,743
593,542,759
593,549,826
593,551,837
593,554,841
593,559,843
593,568,848
593,588,852
593,589,NULL
593,601,69
593,606,134
593,610,240
593,612,499
593,616,589
593,617,842
593,622,26
593,630,309
593,632,365
593,633,370
593,649,472
593,657,508
593,662,542
593,667,764
593,682,771
593,708,847
593,743,153
593,759,225
593,763,778
593,764,828
593,771,75
593,775,476
593,776,504
593,777,505
593,778,528
593,790,534
593,795,763
593,809,834
593,811,10
593,819,421
593,820,481
593,821,606
593,823,610
593,824,811
593,826,44
593,828,465
593,829,6
593,834,98
593,837,132
593,839,490
593,840,667
593,841,483
593,842,601
593,843,662
593,845,667
593,846,682
593,847,775
593,848,776
593,849,633
593,852,667
597,NULL,682
597,2,703
597,6,759
597,10,776
597,14,816
597,20,819
597,26,134
597,69,135
597,75,144
597,77,472
597,78,475
597,79,505
597,80,508
597,98,539
597,127,573
597,134,591
597,135,630
597,143,834
597,144,836
597,153,837
597,202,839
597,223,841
597,224,842
597,225,843
597,264,202
597,271,316
597,290,356
597,301,370
597,309,483
597,315,504
597,316,588
597,356,610
597,360,612
597,364,613
597,366,771
597,370,795
597,372,821
597,377,824
597,458,NULL
597,464,6
597,465,75
597,470,98
597,472,143
597,473,309
597,475,360
597,476,364
597,480,377
597,481,473
597,483,498
597,490,499
597,491,509
597,498,551
597,499,622
597,501,632
597,504,657
597,505,667
597,508,790
597,509,224
597,520,271
597,528,290
597,534,458
597,539,480
597,549,481
597,551,809
597,554,820
597,573,828
597,588,846
597,591,848
597,610,78
597,612,79
597,613,845
597,622,852
597,630,2
597,632,77
597,657,127
597,667,372
597,682,476
597,703,490
597,759,777
597,771,14
597,776,225
597,777,301
597,778,465
597,790,20
597,795,223
597,809,315
597,816,366
597,819,554
597,820,778
597,821,826
597,823,829
597,824,69
597,826,464
597,828,470
597,829,520
597,834,823
597,836,10
597,837,491
597,839,534
597,841,549
597,842,528
597,843,26
597,845,501
597,846,849
597,848,80
597,849,153
597,852,223
601,NULL,224
601,2,235
601,6,240
601,7,290
601,10,291
601,14,301
601,20,306
601,26,356
601,44,421
601,69,464
601,75,465
601,77,473
601,78,476
601,79,520
601,80,534
601,98,542
601,127,553
601,132,567
601,134,593
601,143,616
601,144,703
601,202,777
601,223,816
601,224,828
601,235,846
601,240,847
601,290,849
601,291,852
601,301,NULL
601,306,2
601,309,6
601,315,7
601,316,10
601,356,80
601,360,475
601,364,499
601,365,501
601,366,504
601,370,539
601,372,589
601,377,591
601,421,823
601,458,134
601,464,143
601,465,144
601,470,309
601,472,315
601,473,360
601,475,365
601,476,366
601,481,472
601,490,505
601,491,528
601,498,545
601,499,559
601,501,592
601,504,630
601,505,632
601,509,98
601,520,127
601,528,470
601,534,657
601,539,682
601,540,708
601,542,743
601,545,778
601,549,790
601,551,811
601,553,820
601,554,831
601,559,834
601,567,845
601,573,20
601,588,44
601,589,75
601,591,78
601,592,223
601,593,370
601,610,481
601,612,491
601,616,573
601,617,77
601,622,490
601,630,549
601,632,610
601,633,612
601,649,622
601,657,812
601,662,819
601,682,821
601,703,836
601,708,843
601,743,26
601,759,69
601,763,79
601,764,202
601,771,316
601,775,364
601,776,377
601,777,540
601,778,633
601,790,763
601,795,824
601,809,839
601,811,842
601,812,498
601,816,588
601,819,649
601,820,771
601,821,776
601,823,835
601,824,14
601,828,759
601,831,809
601,834,841
601,835,372
601,836,764
601,839,554
601,841,662
601,842,848
601,843,852
601,845,551
601,846,554
601,847,132
601,848,144
601,849,202
601,852,224
606,NULL,225
606,2,240
606,6,264
606,7,291
606,10,301
606,14,306
606,20,309
606,26,370
606,44,473
606,69,475
606,75,480
606,77,481
606,78,490
606,79,496
606,80,501
606,98,525
606,127,567
606,132,568
606,134,610
606,135,790
606,143,846
606,144,847
606,153,849
606,202,852
606,223,NULL
606,224,2
606,225,6
606,240,10
606,264,223
606,290,315
606,291,360
606,301,372
606,306,377
606,309,499
606,315,505
606,316,559
606,356,612
606,360,622
606,364,632
606,365,662
606,366,703
606,370,816
606,372,826
606,377,828
606,421,835
606,458,135
606,465,143
606,470,224
606,473,366
606,475,458
606,476,470
606,480,491
606,481,504
606,483,509
606,490,512
606,491,539
606,496,540
606,498,553
606,499,573
606,501,593
606,504,633
606,505,682
606,508,759
606,509,132
606,512,356
606,525,421
606,528,542
606,534,667
606,539,815
606,540,841
606,542,26
606,545,134
606,549,290
606,551,316
606,553,498
606,554,528
606,559,545
606,567,763
606,568,764
606,573,7
606,588,14
606,589,79
606,593,98
606,610,476
606,612,508
606,622,534
606,630,551
606,632,589
606,633,829
606,649,836
606,662,843
606,667,44
606,682,69
606,703,75
606,708,80
606,759,127
606,763,588
606,764,649
606,775,20
606,776,144
606,777,153
606,778,364
606,790,465
606,795,812
606,809,840
606,811,77
606,812,202
606,815,778
606,816,811
606,819,365
606,820,549
606,821,554
606,823,777
606,824,820
606,826,823
606,828,842
606,829,78
606,831,821
606,835,845
606,836,776
606,840,708
606,841,795
606,842,809
606,843,483
606,845,630
606,846,824
606,847,831
606,849,847
606,852,6
610,NULL,223
610,2,224
610,6,301
610,7,315
610,10,316
610,14,364
610,20,365
610,26,377
610,44,472
610,69,476
610,75,481
610,77,499
610,78,512
610,79,525
610,80,539
610,98,549
610,127,591
610,132,592
610,134,601
610,143,606
610,223,633
610,224,743
610,225,778
610,240,812
610,290,826
610,301,831
610,306,834
610,309,840
610,315,841
610,316,842
610,356,843
610,360,846
610,364,847
610,365,848
610,366,849
610,370,852
610,372,NULL
610,377,10
610,407,20
610,458,225
610,465,240
610,468,290
610,472,306
610,473,370
610,475,465
610,476,468
610,480,473
610,481,480
610,483,501
610,490,504
610,491,505
610,496,508
610,499,540
610,501,542
610,504,559
610,505,589
610,508,597
610,509,143
610,512,366
610,520,372
610,525,509
610,528,554
610,534,593
610,539,617
610,540,759
610,542,776
610,545,777
610,549,795
610,551,816
610,554,823
610,559,836
610,573,2
610,589,7
610,591,75
610,592,77
610,593,490
610,597,491
610,601,545
610,606,551
610,617,815
610,622,828
610,630,845
610,632,6
610,633,44
610,649,356
610,657,458
610,662,520
610,667,630
610,682,809
610,703,819
610,743,829
610,759,78
610,771,132
610,776,134
610,777,528
610,778,534
610,790,573
610,795,649
610,809,662
610,811,682
610,812,703
610,815,811
610,816,98
610,819,309
610,820,475
610,821,790
610,823,26
610,826,360
610,828,622
610,829,69
610,831,79
610,834,80
610,836,496
610,837,821
610,840,127
610,841,14
610,842,820
610,843,667
610,845,632
610,846,657
610,847,703
610,848,771
610,849,837
610,852,483
612,NULL,490
612,2,491
612,6,496
612,7,498
612,10,499
612,14,501
612,20,504
612,26,505
612,44,508
612,69,509
612,75,520
612,77,528
612,78,534
612,79,539
612,80,540
612,98,559
612,127,588
612,132,591
612,134,616
612,135,812
612,143,14
612,144,69
612,223,75
612,224,77
612,225,79
612,240,80
612,264,225
612,290,240
612,301,315
612,306,365
612,309,407
612,315,542
612,316,573
612,356,597
612,359,682
612,360,759
612,364,764
612,365,771
612,370,819
612,372,845
612,377,44
612,407,372
612,464,823
612,465,841
612,468,143
612,470,264
612,472,301
612,473,465
612,475,470
612,476,472
612,481,512
612,483,545
612,490,551
612,491,554
612,496,703
612,498,790
612,499,809
612,501,811
612,504,815
612,505,816
612,508,820
612,509,364
612,512,464
612,520,667
612,528,708
612,534,743
612,539,828
612,540,846
612,542,848
612,545,NULL
612,551,2
612,554,6
612,559,7
612,567,10
612,573,26
612,588,132
612,591,223
612,593,224
612,597,316
612,601,377
612,606,473
612,616,593
612,617,849
612,630,852
612,632,78
612,633,134
612,649,290
612,667,309
612,682,356
612,703,475
612,708,481
612,743,630
612,759,776
612,764,836
612,771,144
612,775,483
612,776,632
612,777,795
612,790,98
612,795,306
612,809,359
612,811,370
612,812,567
612,815,829
612,816,601
612,819,606
612,820,831
612,821,127
612,823,135
612,826,144
612,828,360
612,829,20
612,831,468
612,836,472
612,841,475
612,845,476
612,846,821
612,848,7
612,849,10
612,852,633
613,6,662
613,7,847
613,10,356
613,20,364
613,75,496
613,78,520
613,98,573
613,132,588
613,134,841
613,143,224
613,153,465
613,224,480
613,225,540
613,234,6
613,271,473
613,356,475
613,364,508
613,372,542
613,464,848
613,465,98
613,472,134
613,473,481
613,475,499
613,480,597
613,481,132
613,491,234
613,496,372
613,499,592
613,508,78
613,520,464
613,525,845
613,540,20
613,542,271
613,573,472
613,588,491
613,592,75
613,597,143
613,662,225
613,841,525
613,845,7
613,847,10
613,848,20
616,NULL,202
616,2,225
616,10,290
616,14,365
616,20,470
616,26,496
616,44,501
616,69,504
616,75,525
616,77,534
616,78,539
616,79,553
616,80,559
616,132,573
616,134,612
616,143,649
616,153,743
616,202,778
616,224,815
616,225,820
616,234,821
616,235,847
616,264,235
616,271,356
616,290,360
616,301,377
616,306,465
616,309,591
616,315,593
616,316,601
616,356,657
616,360,764
616,365,795
616,370,834
616,377,14
616,458,224
616,465,234
616,470,301
616,476,458
616,480,481
616,481,499
616,483,505
616,490,540
616,491,542
616,496,771
616,498,809
616,499,811
616,501,816
616,504,824
616,505,826
616,512,829
616,517,836
616,525,840
616,534,841
616,539,842
616,540,843
616,542,846
616,553,2
616,559,10
616,567,20
616,573,75
616,588,77
616,589,80
616,591,132
616,592,370
616,593,480
616,601,491
616,612,498
616,649,517
616,657,567
616,667,588
616,682,775
616,743,831
616,764,264
616,771,309
616,775,315
616,776,512
616,777,592
616,778,682
616,795,823
616,809,828
616,811,44
616,812,79
616,815,134
616,816,271
616,820,490
616,821,777
616,823,845
616,824,78
616,826,153
616,828,306
616,829,309
616,831,316
616,834,476
616,835,589
616,836,852
616,840,69
616,841,848
616,842,852
616,843,NULL
616,845,776
616,846,667
616,847,820
616,848,10
616,852,20
617,NULL,234
617,6,316
617,7,365
617,10,366
617,20,372
617,44,512
617,75,528
617,77,539
617,78,540
617,80,567
617,98,568
617,127,601
617,132,612
617,134,743
617,143,80
617,144,98
617,153,144
617,224,360
617,225,377
617,234,490
617,235,499
617,240,508
617,291,542
617,315,591
617,316,610
617,356,667
617,360,775
617,364,812
617,365,815
617,366,816
617,370,843
617,372,848
617,377,75
617,407,491
617,458,682
617,490,840
617,491,842
617,499,847
617,505,852
617,508,520
617,512,525
617,520,849
617,525,7
617,528,10
617,534,20
617,539,44
617,540,77
617,542,134
617,559,153
617,567,225
617,568,235
617,588,356
617,591,370
617,593,505
617,601,127
617,610,407
617,612,534
617,667,78
617,682,143
617,743,224
617,775,588
617,812,841
617,815,845
617,816,240
617,840,291
617,841,315
617,842,364
617,843,559
617,845,6
617,847,7
617,848,132
617,849,134
617,852,593
622,NULL,601
622,2,633
622,6,649
622,7,667
622,10,763
622,14,811
622,20,815
622,26,407
622,44,475
622,69,480
622,75,498
622,77,509
622,78,517
622,79,528
622,80,551
622,98,567
622,127,597
622,132,606
622,134,632
622,135,816
622,143,225
622,144,235
622,153,301
622,202,306
622,223,315
622,224,316
622,225,356
622,235,370
622,240,372
622,264,472
622,301,481
622,306,501
622,315,554
622,316,589
622,356,662
622,360,820
622,365,835
622,370,839
622,372,846
622,377,69
622,407,79
622,421,80
622,458,490
622,465,499
622,470,508
622,472,520
622,473,534
622,475,540
622,476,588
622,480,657
622,481,703
622,490,775
622,496,778
622,498,812
622,499,821
622,501,823
622,505,824
622,508,828
622,509,465
622,512,505
622,517,573
622,520,610
622,525,759
622,528,771
622,534,790
622,539,840
622,540,842
622,542,847
622,551,849
622,553,6
622,554,7
622,559,77
622,567,78
622,568,127
622,573,144
622,588,153
622,589,202
622,591,360
622,593,421
622,597,458
622,601,470
622,606,496
622,610,525
622,632,568
622,633,831
622,649,841
622,657,848
622,662,NULL
622,667,26
622,682,44
622,703,143
622,708,223
622,743,473
622,759,539
622,763,559
622,764,591
622,771,682
622,775,14
622,776,132
622,778,135
622,790,224
622,795,542
622,809,593
622,811,776
622,812,795
622,815,809
622,816,829
622,819,10
622,820,20
622,821,75
622,823,98
622,824,377
622,826,837
622,828,845
622,829,240
622,831,315
622,835,365
622,836,512
622,837,540
622,839,134
622,840,852
622,841,553
622,842,554
622,843,476
622,845,708
622,846,2
622,847,20
622,848,44
622,849,69
622,852,75
630,NULL,135
630,2,223
630,6,271
630,7,316
630,10,360
630,14,407
630,20,421
630,44,464
630,69,465
630,77,468
630,78,472
630,79,508
630,80,553
630,98,588
630,127,606
630,132,667
630,134,759
630,135,819
630,143,483
630,223,593
630,224,597
630,225,790
630,235,848
630,240,849
630,264,364
630,271,365
630,291,370
630,301,490
630,306,498
630,309,525
630,315,528
630,316,591
630,360,601
630,364,662
630,365,682
630,366,743
630,370,820
630,372,2
630,377,77
630,407,80
630,421,127
630,464,132
630,465,134
630,468,224
630,472,225
630,473,476
630,475,504
630,476,512
630,480,517
630,481,539
630,483,542
630,490,559
630,491,610
630,496,612
630,498,778
630,501,815
630,504,816
630,505,821
630,508,79
630,512,240
630,517,475
630,525,481
630,528,549
630,539,703
630,542,708
630,549,809
630,551,812
630,553,823
630,559,835
630,573,10
630,588,69
630,591,143
630,593,235
630,597,264
630,601,366
630,606,480
630,610,491
630,612,496
630,662,776
630,667,811
630,682,824
630,703,841
630,708,852
630,743,20
630,759,44
630,763,301
630,771,372
630,776,501
630,777,831
630,778,836
630,790,840
630,809,842
630,811,843
630,812,NULL
630,815,6
630,816,7
630,819,377
630,820,473
630,821,551
630,823,573
630,824,845
630,831,14
630,835,78
630,836,98
630,840,309
630,841,505
630,842,291
630,843,306
630,845,315
630,847,316
630,848,365
630,849,366
630,852,370
632,NULL,372
632,2,377
632,6,464
632,10,472
632,14,473
632,20,476
632,44,504
632,69,505
632,75,508
632,77,512
632,78,549
632,79,588
632,98,593
632,127,610
632,132,743
632,134,764
632,143,470
632,144,490
632,153,542
632,202,592
632,223,601
632,224,622
632,225,649
632,234,777
632,240,824
632,264,316
632,271,364
632,290,365
632,291,468
632,301,496
632,306,517
632,309,520
632,315,567
632,316,597
632,356,606
632,360,662
632,364,778
632,365,790
632,370,845
632,372,849
632,377,78
632,458,551
632,464,553
632,465,559
632,468,153
632,470,225
632,472,234
632,473,458
632,475,525
632,476,540
632,480,771
632,481,815
632,490,816
632,491,820
632,496,829
632,498,837
632,499,839
632,501,843
632,504,848
632,505,20
632,508,481
632,512,498
632,517,763
632,520,776
632,525,819
632,540,826
632,542,835
632,549,836
632,551,842
632,553,846
632,554,847
632,559,852
632,567,NULL
632,568,2
632,588,6
632,589,127
632,592,224
632,593,264
632,597,271
632,601,290
632,606,306
632,610,309
632,612,501
